,"﻿""EDULIT_IND""",LOCATION,Country,Time,Value
8697,EA_2T8_AG25T99_GPI,USA,United States of America,2008,1.00494
8698,EA_2T8_AG25T99_GPI,USA,United States of America,2009,1.00389
8699,EA_2T8_AG25T99_GPI,USA,United States of America,2010,1.0036100000000001
8700,EA_2T8_AG25T99_GPI,USA,United States of America,2011,1.00309
8701,EA_2T8_AG25T99_GPI,USA,United States of America,2012,1.00349
8702,EA_2T8_AG25T99_GPI,USA,United States of America,2013,1.0041
8703,EA_5T8_AG25T99_GPI,CYM,Cayman Islands,2004,0.92965
8704,EA_5T8_AG25T99_GPI,CYM,Cayman Islands,2005,1.09762
8705,EA_5T8_AG25T99_GPI,CYM,Cayman Islands,2006,1.13028
8706,EA_5T8_AG25T99_GPI,CYM,Cayman Islands,2007,1.06764
8707,EA_5T8_AG25T99_GPI,CYM,Cayman Islands,2008,1.18834
8708,EA_4T8_AG25T99_F,DEU,Germany,2006,22.29271
8709,EA_4T8_AG25T99_F,DEU,Germany,2007,22.938670000000002
8710,EA_4T8_AG25T99_F,DEU,Germany,2008,23.9706
8711,EA_4T8_AG25T99_F,DEU,Germany,2009,25.1243
8712,EA_4T8_AG25T99_F,DEU,Germany,2010,25.635720000000003
8713,EA_4T8_AG25T99_F,DEU,Germany,2011,26.980240000000002
8714,EA_4T8_AG25T99_F,DEU,Germany,2012,27.77954
8715,EA_4T8_AG25T99_F,DEU,Germany,2013,28.555690000000002
8716,EA_2T8_AG25T99_M,QAT,Qatar,2004,52.3379
8717,EA_2T8_AG25T99_M,QAT,Qatar,2007,62.72016
8718,EA_2T8_AG25T99_M,QAT,Qatar,2008,65.54836
8719,EA_2T8_AG25T99_M,QAT,Qatar,2009,62.091519999999996
8720,EA_2T8_AG25T99_M,QAT,Qatar,2010,47.58822
8721,EA_2T8_AG25T99_M,QAT,Qatar,2011,50.12847
8722,EA_2T8_AG25T99_M,QAT,Qatar,2012,59.037259999999996
8723,EA_2T8_AG25T99_M,QAT,Qatar,2013,69.41266999999999
8724,EA_6T8_AG25T99,LVA,Latvia,2013,27.791059999999998
8725,EA_1T8_AG25T99_GPI,BFA,Burkina Faso,2006,0.46984
8726,EA_1T8_AG25T99_GPI,BFA,Burkina Faso,2007,0.31898000000000004
8727,EA_8_AG25T99_GPI,MLT,Malta,2013,0.6571899999999999
8728,EA_5T8_AG25T99_F,SAU,Saudi Arabia,2004,14.82216
8729,EA_5T8_AG25T99_F,SAU,Saudi Arabia,2013,21.00519
8730,EA_5T8_AG25T99_F,FRA,France,2004,19.64108
8731,EA_5T8_AG25T99_F,FRA,France,2005,20.55278
8732,EA_5T8_AG25T99_F,FRA,France,2007,22.56786
8733,EA_5T8_AG25T99_F,FRA,France,2008,23.25848
8734,EA_5T8_AG25T99_F,FRA,France,2009,24.52744
8735,EA_5T8_AG25T99_F,FRA,France,2010,24.655920000000002
8736,EA_5T8_AG25T99_F,FRA,France,2011,25.37321
8737,EA_5T8_AG25T99_F,FRA,France,2012,26.260170000000002
8738,EA_5T8_AG25T99_F,FRA,France,2013,27.59563
8739,EA_5T8_AG25T99_GPI,HND,Honduras,2007,0.7621
8740,EA_5T8_AG25T99_GPI,HND,Honduras,2011,0.90748
8741,EA_5T8_AG25T99_GPI,HND,Honduras,2012,0.8927200000000001
8742,EA_5T8_AG25T99_M,BLZ,Belize,2005,11.259910000000001
8743,EA_5T8_AG25T99_M,BLZ,Belize,2010,5.8794900000000005
8744,EA_7T8_AG25T99_GPI,BEL,Belgium,2013,0.70044
8745,EA_2T8_AG25T99_F,COL,Colombia,2004,37.829229999999995
8746,EA_2T8_AG25T99_F,COL,Colombia,2005,41.0444
8747,EA_2T8_AG25T99_F,COL,Colombia,2006,40.67751
8748,EA_2T8_AG25T99_F,COL,Colombia,2007,42.07966
8749,EA_2T8_AG25T99_F,COL,Colombia,2008,44.02547
8750,EA_2T8_AG25T99_F,COL,Colombia,2009,43.78367
8751,EA_2T8_AG25T99_F,COL,Colombia,2010,45.07083
8752,EA_2T8_AG25T99_F,COL,Colombia,2011,56.95018
8753,EA_2T8_AG25T99_F,COL,Colombia,2012,57.828880000000005
8754,EA_2T8_AG25T99_F,COL,Colombia,2013,58.01436999999999
8755,EA_2T8_AG25T99_GPI,JOR,Jordan,2003,0.91266
8756,EA_2T8_AG25T99_GPI,JOR,Jordan,2007,0.8255600000000001
8757,EA_2T8_AG25T99_GPI,JOR,Jordan,2008,0.8867
8758,EA_2T8_AG25T99_GPI,JOR,Jordan,2010,0.8851
8759,EA_5T8_AG25T99,VNM,Viet Nam,2009,6.69601
8760,EA_2T8_AG25T99,ALB,Albania,2008,81.73379
8761,EA_2T8_AG25T99,ALB,Albania,2011,85.22623
8762,EA_2T8_AG25T99,ALB,Albania,2012,87.2149
8768,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2006,1.3101399999999999
8769,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2007,1.2962799999999999
8770,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2008,1.2908
8771,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2009,1.31829
8772,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2010,1.3523100000000001
8773,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2011,1.33461
8774,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2012,1.3575
8775,EA_5T8_AG25T99_GPI,BGR,Bulgaria,2013,1.3589200000000001
8776,EA_3T8_AG25T99,MDV,Maldives,2006,5.2349
8777,EA_8_AG25T99_M,SEN,Senegal,2011,0.45771000000000006
8778,EA_8_AG25T99_M,SEN,Senegal,2013,0.68365
8779,EA_1T8_AG25T99_GPI,ROU,Romania,2007,0.98193
8780,EA_1T8_AG25T99_GPI,ROU,Romania,2008,0.9839200000000001
8781,EA_1T8_AG25T99_GPI,ROU,Romania,2009,0.9864299999999999
8782,EA_1T8_AG25T99_GPI,ROU,Romania,2010,0.9876799999999999
8783,EA_1T8_AG25T99_GPI,ROU,Romania,2011,0.9890000000000001
8784,EA_1T8_AG25T99_GPI,ROU,Romania,2012,0.9901399999999999
8785,EA_1T8_AG25T99_GPI,ROU,Romania,2013,0.9906200000000001
8786,EA_5T8_AG25T99_GPI,PER,Peru,2004,0.88464
8787,EA_5T8_AG25T99_GPI,PER,Peru,2005,0.8891899999999999
8788,EA_5T8_AG25T99_GPI,PER,Peru,2006,0.89005
8789,EA_5T8_AG25T99_GPI,PER,Peru,2007,0.87624
8790,EA_5T8_AG25T99_GPI,PER,Peru,2008,0.89351
8791,EA_5T8_AG25T99_GPI,PER,Peru,2009,0.9022899999999999
8792,EA_5T8_AG25T99_GPI,PER,Peru,2010,0.9110799999999999
8793,EA_5T8_AG25T99_GPI,PER,Peru,2011,0.9693299999999999
8794,EA_5T8_AG25T99_GPI,PER,Peru,2012,0.9618700000000001
8795,EA_5T8_AG25T99_GPI,PER,Peru,2013,0.92979
8796,EA_2T8_AG25T99,MLI,Mali,2006,10.32545
8797,EA_2T8_AG25T99,MLI,Mali,2011,10.93436
8798,EA_4T8_AG25T99_F,ARM,Armenia,2011,48.5679
8799,EA_5T8_AG25T99_F,ECU,Ecuador,2009,11.25122
8800,EA_5T8_AG25T99_F,ECU,Ecuador,2010,11.77575
8802,EA_7T8_AG25T99,MDA,Republic of Moldova,2013,0.5687800000000001
8803,EA_7T8_AG25T99_GPI,PRI,Puerto Rico,2012,1.24729
8807,EA_4T8_AG25T99,SRB,Serbia,2011,19.16871
8809,EA_1T8_AG25T99_GPI,KAZ,Kazakhstan,2007,1.00021
8810,EA_2T8_AG25T99_GPI,BLR,Belarus,2009,0.9418200000000001
8811,EA_6T8_AG25T99_GPI,KGZ,Kyrgyzstan,2009,1.1689100000000001
8812,EA_5T8_AG25T99_M,LKA,Sri Lanka,2008,13.08513
8813,EA_5T8_AG25T99_M,LKA,Sri Lanka,2009,13.275479999999998
8814,EA_2T8_AG25T99_F,CYM,Cayman Islands,2004,80.01654
8815,EA_2T8_AG25T99_F,CYM,Cayman Islands,2005,84.49365999999999
8816,EA_2T8_AG25T99_F,CYM,Cayman Islands,2006,81.77043
8817,EA_2T8_AG25T99_F,CYM,Cayman Islands,2007,91.49065
8818,EA_2T8_AG25T99_F,CYM,Cayman Islands,2008,91.021
8819,EA_6T8_AG25T99_F,MNG,Mongolia,2010,26.797459999999997
8820,EA_7T8_AG25T99_M,CHN,China,2010,0.44401
8821,EA_2T8_AG25T99_M,LVA,Latvia,2004,97.30054
8822,EA_2T8_AG25T99_M,LVA,Latvia,2005,97.98850999999999
8823,EA_2T8_AG25T99_M,LVA,Latvia,2006,98.02889
8824,EA_2T8_AG25T99_M,LVA,Latvia,2007,98.20805
8825,EA_2T8_AG25T99_M,LVA,Latvia,2008,97.80086999999999
8826,EA_2T8_AG25T99_M,LVA,Latvia,2009,98.86758
8827,EA_2T8_AG25T99_M,LVA,Latvia,2010,99.20385
8828,EA_2T8_AG25T99_M,LVA,Latvia,2011,98.96511
8829,EA_2T8_AG25T99_M,LVA,Latvia,2012,99.21705
8830,EA_2T8_AG25T99_M,LVA,Latvia,2013,99.35876
8832,EA_4T8_AG25T99,IDN,Indonesia,2007,7.1071100000000005
8833,EA_4T8_AG25T99,IDN,Indonesia,2008,6.649380000000001
8836,EA_5T8_AG25T99_F,ARG,Argentina,2003,15.30109
8837,EA_2T8_AG25T99,MEX,Mexico,2004,47.955729999999996
8838,EA_2T8_AG25T99,MEX,Mexico,2005,47.67649
8839,EA_2T8_AG25T99,MEX,Mexico,2006,51.79719
8840,EA_2T8_AG25T99,MEX,Mexico,2007,51.81231
8841,EA_2T8_AG25T99,MEX,Mexico,2008,52.80565
8842,EA_2T8_AG25T99,MEX,Mexico,2009,54.36456
8843,EA_2T8_AG25T99,MEX,Mexico,2010,53.08691999999999
8844,EA_2T8_AG25T99,MEX,Mexico,2012,58.011919999999996
8845,EA_2T8_AG25T99,MEX,Mexico,2013,56.55838000000001
8846,EA_6T8_AG25T99_GPI,QAT,Qatar,2013,2.01978
8847,EA_5T8_AG25T99_M,SWE,Sweden,2004,22.86552
8848,EA_5T8_AG25T99_M,SWE,Sweden,2005,23.47989
8849,EA_5T8_AG25T99_M,SWE,Sweden,2006,23.99537
8850,EA_5T8_AG25T99_M,SWE,Sweden,2007,24.54668
8851,EA_5T8_AG25T99_M,SWE,Sweden,2008,23.97804
8852,EA_5T8_AG25T99_M,SWE,Sweden,2009,24.47779
8853,EA_5T8_AG25T99_M,SWE,Sweden,2010,24.95962
8854,EA_5T8_AG25T99_M,SWE,Sweden,2011,25.435010000000002
8855,EA_5T8_AG25T99_M,SWE,Sweden,2012,25.87931
8856,EA_5T8_AG25T99_M,SWE,Sweden,2013,26.33444
8857,EA_6T8_AG25T99_F,SGP,Singapore,2006,17.08729
8858,EA_6T8_AG25T99_F,SGP,Singapore,2007,17.82677
8859,EA_6T8_AG25T99_F,SGP,Singapore,2008,19.48114
8860,EA_6T8_AG25T99_F,SGP,Singapore,2009,20.30797
8861,EA_6T8_AG25T99_F,SGP,Singapore,2010,21.60116
8862,EA_6T8_AG25T99_F,SGP,Singapore,2011,22.72257
8863,EA_6T8_AG25T99_F,SGP,Singapore,2012,23.464010000000002
8864,EA_6T8_AG25T99_F,SGP,Singapore,2013,25.15091
8865,EA_4T8_AG25T99_M,BHR,Bahrain,2010,38.599990000000005
8866,EA_5T8_AG25T99_F,ITA,Italy,2005,9.87813
8867,EA_5T8_AG25T99_F,ITA,Italy,2006,10.52598
8868,EA_5T8_AG25T99_F,ITA,Italy,2007,11.21744
8869,EA_5T8_AG25T99_F,ITA,Italy,2008,11.95473
8870,EA_5T8_AG25T99_F,ITA,Italy,2009,12.17572
8871,EA_5T8_AG25T99_F,ITA,Italy,2010,12.4753
8872,EA_5T8_AG25T99_F,ITA,Italy,2011,12.5752
8873,EA_5T8_AG25T99_F,ITA,Italy,2012,13.29754
8874,EA_4T8_AG25T99_M,NLD,Netherlands,2005,33.14327
8875,EA_4T8_AG25T99_M,NLD,Netherlands,2007,34.785790000000006
8876,EA_4T8_AG25T99_M,NLD,Netherlands,2008,34.54745
8877,EA_4T8_AG25T99_M,NLD,Netherlands,2009,34.674640000000004
8878,EA_4T8_AG25T99_M,NLD,Netherlands,2010,35.557559999999995
8879,EA_4T8_AG25T99_M,NLD,Netherlands,2011,34.718740000000004
8880,EA_4T8_AG25T99_M,NLD,Netherlands,2012,35.0871
8881,EA_4T8_AG25T99_M,NLD,Netherlands,2013,33.04379
8882,EA_2T8_AG25T99_M,CRI,Costa Rica,2007,47.41924
8883,EA_2T8_AG25T99_M,CRI,Costa Rica,2008,49.46584
8884,EA_2T8_AG25T99_M,CRI,Costa Rica,2009,50.330909999999996
8885,EA_2T8_AG25T99_M,CRI,Costa Rica,2010,48.78252
8886,EA_2T8_AG25T99_M,CRI,Costa Rica,2011,50.05327
8887,EA_2T8_AG25T99_M,CRI,Costa Rica,2012,50.76021
8888,EA_3T8_AG25T99_F,CAN,Canada,2006,79.12208000000001
8889,EA_3T8_AG25T99_F,CAN,Canada,2011,82.74051
8890,EA_5T8_AG25T99_GPI,ESP,Spain,2004,0.90194
8891,EA_5T8_AG25T99_GPI,ESP,Spain,2005,0.9072399999999999
8892,EA_5T8_AG25T99_GPI,ESP,Spain,2006,0.9174899999999999
8893,EA_5T8_AG25T99_GPI,ESP,Spain,2007,0.9247700000000001
8894,EA_5T8_AG25T99_GPI,ESP,Spain,2008,0.92906
8895,EA_5T8_AG25T99_GPI,ESP,Spain,2009,0.95609
8896,EA_5T8_AG25T99_GPI,ESP,Spain,2010,0.9607100000000001
8897,EA_5T8_AG25T99_GPI,ESP,Spain,2011,0.9620700000000001
8898,EA_5T8_AG25T99_GPI,ESP,Spain,2012,0.97357
8899,EA_4T8_AG25T99_GPI,BIH,Bosnia and Herzegovina,2010,0.75981
8900,EA_4T8_AG25T99_GPI,BIH,Bosnia and Herzegovina,2011,0.70533
8901,EA_4T8_AG25T99_F,BLZ,Belize,2010,15.806460000000001
8902,EA_1T8_AG25T99_M,OMN,Oman,2003,57.36736
8903,EA_1T8_AG25T99_M,OMN,Oman,2008,71.31315
8904,EA_1T8_AG25T99_M,OMN,Oman,2010,67.5749
8905,EA_1T8_AG25T99_F,SUR,Suriname,2004,83.95984
8906,EA_1T8_AG25T99_F,SUR,Suriname,2012,88.1374
8910,EA_4T8_AG25T99_M,SRB,Serbia,2011,20.29954
8921,EA_4T8_AG25T99,BRA,Brazil,2006,8.6406
8922,EA_4T8_AG25T99,BRA,Brazil,2007,9.3327
8923,EA_4T8_AG25T99,BRA,Brazil,2008,10.01506
8924,EA_4T8_AG25T99,BRA,Brazil,2009,10.59687
8925,EA_4T8_AG25T99,BRA,Brazil,2010,11.2994
8926,EA_4T8_AG25T99,BRA,Brazil,2011,11.44956
8928,EA_4T8_AG25T99,BRA,Brazil,2013,12.63157
8929,EA_1T8_AG25T99_M,MNG,Mongolia,2010,95.40971
8930,EA_6T8_AG25T99_GPI,MEX,Mexico,2010,0.82286
8931,EA_6T8_AG25T99_GPI,MEX,Mexico,2013,0.81712
8932,EA_1T8_AG25T99_M,BOL,Bolivia (Plurinational State of),2006,50.95937
8933,EA_1T8_AG25T99_M,BOL,Bolivia (Plurinational State of),2008,56.25979
8934,EA_1T8_AG25T99_M,BOL,Bolivia (Plurinational State of),2009,57.85305
8935,EA_1T8_AG25T99_M,BOL,Bolivia (Plurinational State of),2012,64.47835
8936,EA_1T8_AG25T99,POL,Poland,2008,98.57956999999999
8937,EA_1T8_AG25T99,POL,Poland,2009,98.65418000000001
8938,EA_1T8_AG25T99,POL,Poland,2010,98.48026
8939,EA_1T8_AG25T99,POL,Poland,2011,98.57639
8940,EA_1T8_AG25T99,POL,Poland,2012,98.74219000000001
8941,EA_1T8_AG25T99,POL,Poland,2013,98.82021999999999
8942,EA_1T8_AG25T99_GPI,WSM,Samoa,2011,1.00203
8943,EA_4T8_AG25T99_F,BHS,Bahamas,2010,34.663740000000004
8944,EA_5T8_AG25T99_GPI,LCA,Saint Lucia,2013,1.40534
8945,EA_3T8_AG25T99_M,ESP,Spain,2004,39.29077
8946,EA_3T8_AG25T99_M,ESP,Spain,2005,42.33611
8947,EA_3T8_AG25T99_M,ESP,Spain,2006,43.233109999999996
8948,EA_3T8_AG25T99_M,ESP,Spain,2007,44.16786
8949,EA_3T8_AG25T99_M,ESP,Spain,2008,44.43679
8950,EA_3T8_AG25T99_M,ESP,Spain,2009,44.66639
8951,EA_3T8_AG25T99_M,ESP,Spain,2010,45.67236
8952,EA_3T8_AG25T99_M,ESP,Spain,2011,46.355959999999996
8953,EA_3T8_AG25T99_M,ESP,Spain,2012,46.4467
8954,EA_4T8_AG25T99_GPI,ARM,Armenia,2011,1.07759
8955,EA_4T8_AG25T99_M,ARE,United Arab Emirates,2005,19.81815
8956,EA_4T8_AG25T99,ECU,Ecuador,2008,14.834660000000001
8957,EA_4T8_AG25T99,ECU,Ecuador,2009,12.058580000000001
8958,EA_4T8_AG25T99,ECU,Ecuador,2010,12.3552
8959,EA_4T8_AG25T99,ECU,Ecuador,2013,14.330029999999999
8960,EA_4T8_AG25T99_M,KGZ,Kyrgyzstan,2009,23.00112
8961,EA_2T8_AG25T99,MAC,"China, Macao Special Administrative Region",2006,60.56865
8962,EA_2T8_AG25T99,MAC,"China, Macao Special Administrative Region",2011,68.50891
8963,EA_1T8_AG25T99_M,DOM,Dominican Republic,2007,55.30166
8964,EA_1T8_AG25T99_M,DOM,Dominican Republic,2010,62.29425
8965,EA_1T8_AG25T99_M,DOM,Dominican Republic,2011,63.376419999999996
8966,EA_1T8_AG25T99_M,DOM,Dominican Republic,2012,63.810280000000006
8967,EA_1T8_AG25T99_M,DOM,Dominican Republic,2013,64.58758
8968,EA_7T8_AG25T99_GPI,PSE,Palestine,2013,0.35553
8969,EA_1T8_AG25T99_M,BLR,Belarus,2009,99.55136
8970,EA_3T8_AG25T99_F,MEX,Mexico,2004,19.08625
8971,EA_3T8_AG25T99_F,MEX,Mexico,2005,24.29767
8972,EA_3T8_AG25T99_F,MEX,Mexico,2006,28.333190000000002
8973,EA_3T8_AG25T99_F,MEX,Mexico,2007,28.244770000000003
8974,EA_3T8_AG25T99_F,MEX,Mexico,2008,28.53783
8975,EA_3T8_AG25T99_F,MEX,Mexico,2009,29.38425
8976,EA_3T8_AG25T99_F,MEX,Mexico,2010,28.11001
8977,EA_3T8_AG25T99_F,MEX,Mexico,2012,32.19648
8978,EA_3T8_AG25T99_F,MEX,Mexico,2013,30.637729999999998
8979,EA_2T8_AG25T99_F,CZE,Czech Republic,2006,99.76218
8980,EA_2T8_AG25T99_F,CZE,Czech Republic,2007,99.77799999999999
8981,EA_2T8_AG25T99_F,CZE,Czech Republic,2008,99.81399
8982,EA_2T8_AG25T99_F,CZE,Czech Republic,2009,99.78345
8983,EA_2T8_AG25T99_F,CZE,Czech Republic,2010,99.77434000000001
8984,EA_2T8_AG25T99_F,CZE,Czech Republic,2011,99.84039
8985,EA_2T8_AG25T99_F,CZE,Czech Republic,2012,99.87634
8986,EA_2T8_AG25T99_F,CZE,Czech Republic,2013,99.83539
8987,EA_7T8_AG25T99_M,POL,Poland,2013,15.192120000000001
8988,EA_3T8_AG25T99,PRI,Puerto Rico,2005,77.50275
8989,EA_3T8_AG25T99,PRI,Puerto Rico,2006,76.78393
8990,EA_3T8_AG25T99,PRI,Puerto Rico,2007,77.31276
8991,EA_3T8_AG25T99,PRI,Puerto Rico,2008,77.70969000000001
8992,EA_3T8_AG25T99,PRI,Puerto Rico,2012,69.93214
8993,EA_5T8_AG25T99,BLR,Belarus,2009,51.65698
8994,EA_5T8_AG25T99,CHE,Switzerland,2009,31.064490000000003
8995,EA_5T8_AG25T99,CHE,Switzerland,2010,33.19722
8996,EA_5T8_AG25T99,CHE,Switzerland,2011,33.46071
8997,EA_5T8_AG25T99,CHE,Switzerland,2012,34.95197
8998,EA_3T8_AG25T99_F,BHR,Bahrain,2010,45.20874
9002,EA_1T8_AG25T99,SRB,Serbia,2011,95.88455
9003,EA_1T8_AG25T99,SRB,Serbia,2013,88.11461
9004,EA_4T8_AG25T99_GPI,ROU,Romania,2007,0.8219799999999999
9005,EA_4T8_AG25T99_GPI,ROU,Romania,2008,0.85739
9006,EA_4T8_AG25T99_GPI,ROU,Romania,2009,0.89174
9007,EA_4T8_AG25T99_GPI,ROU,Romania,2010,0.89774
9008,EA_4T8_AG25T99_GPI,ROU,Romania,2011,0.9138
9009,EA_4T8_AG25T99_GPI,ROU,Romania,2012,0.9344399999999999
9010,EA_4T8_AG25T99_GPI,ROU,Romania,2013,0.97436
9011,EA_2T8_AG25T99,TTO,Trinidad and Tobago,2008,59.75954
9012,EA_2T8_AG25T99,TTO,Trinidad and Tobago,2009,59.63015
9013,EA_4T8_AG25T99,AZE,Azerbaijan,2007,33.29057
9014,EA_4T8_AG25T99,AZE,Azerbaijan,2008,33.3576
9015,EA_4T8_AG25T99,AZE,Azerbaijan,2009,29.821920000000002
9016,EA_4T8_AG25T99,AZE,Azerbaijan,2010,29.96823
9017,EA_4T8_AG25T99,AZE,Azerbaijan,2011,30.00222
9018,EA_4T8_AG25T99,AZE,Azerbaijan,2012,30.03635
9019,EA_4T8_AG25T99,AZE,Azerbaijan,2013,30.03313
9020,EA_7T8_AG25T99_M,IRL,Ireland,2011,8.253680000000001
9021,EA_1T8_AG25T99,SGP,Singapore,2005,82.36405
9022,EA_1T8_AG25T99,SGP,Singapore,2006,77.81699
9023,EA_1T8_AG25T99,SGP,Singapore,2007,78.10547
9024,EA_1T8_AG25T99,SGP,Singapore,2008,79.22913
9025,EA_1T8_AG25T99,SGP,Singapore,2009,79.17575
9026,EA_1T8_AG25T99,SGP,Singapore,2010,83.60918000000001
9027,EA_1T8_AG25T99,SGP,Singapore,2011,83.6901
9028,EA_1T8_AG25T99,SGP,Singapore,2012,84.39689
9029,EA_1T8_AG25T99,SGP,Singapore,2013,85.08542
9030,EA_7T8_AG25T99_F,BHS,Bahamas,2010,4.41931
9031,EA_5T8_AG25T99,QAT,Qatar,2004,20.86468
9032,EA_5T8_AG25T99,QAT,Qatar,2007,25.13266
9033,EA_5T8_AG25T99,QAT,Qatar,2008,21.15921
9034,EA_5T8_AG25T99,QAT,Qatar,2009,19.27185
9035,EA_5T8_AG25T99,QAT,Qatar,2010,15.7567
9036,EA_5T8_AG25T99,QAT,Qatar,2011,18.79969
9037,EA_5T8_AG25T99,QAT,Qatar,2012,20.88371
9039,EA_4T8_AG25T99,NLD,Netherlands,2005,29.305220000000002
9040,EA_4T8_AG25T99,NLD,Netherlands,2007,31.512490000000003
9041,EA_4T8_AG25T99,NLD,Netherlands,2008,31.15922
9042,EA_4T8_AG25T99,NLD,Netherlands,2009,31.696509999999996
9043,EA_4T8_AG25T99,NLD,Netherlands,2010,32.18877
9044,EA_4T8_AG25T99,NLD,Netherlands,2011,31.62738
9045,EA_4T8_AG25T99,NLD,Netherlands,2012,32.05775
9046,EA_4T8_AG25T99,NLD,Netherlands,2013,30.28775
9047,EA_1T8_AG25T99,PER,Peru,2004,83.59283
9048,EA_1T8_AG25T99,PER,Peru,2005,71.08601
9049,EA_1T8_AG25T99,PER,Peru,2006,71.14461
9050,EA_1T8_AG25T99,PER,Peru,2007,72.46483
9051,EA_1T8_AG25T99,PER,Peru,2008,72.31251999999999
9052,EA_1T8_AG25T99,PER,Peru,2009,72.2487
9053,EA_1T8_AG25T99,PER,Peru,2010,78.07004
9054,EA_1T8_AG25T99,PER,Peru,2011,78.40529000000001
9055,EA_1T8_AG25T99,PER,Peru,2012,79.54493000000001
9056,EA_1T8_AG25T99,PER,Peru,2013,80.17305
9057,EA_2T8_AG25T99_F,ETH,Ethiopia,2007,4.63836
9058,EA_2T8_AG25T99_F,ETH,Ethiopia,2011,7.79092
9059,EA_5T8_AG25T99_GPI,ARG,Argentina,2003,1.27427
9060,EA_3T8_AG25T99_M,HRV,Croatia,2011,79.12711
9061,EA_3T8_AG25T99_GPI,MLI,Mali,2006,1.38663
9062,EA_3T8_AG25T99_GPI,MLI,Mali,2011,0.49885
9063,EA_2T8_AG25T99_GPI,DZA,Algeria,2006,0.76318
9064,EA_2T8_AG25T99_GPI,DZA,Algeria,2008,0.71878
9065,EA_5T8_AG25T99_GPI,SRB,Serbia,2008,0.85861
9066,EA_5T8_AG25T99_GPI,SRB,Serbia,2009,0.87808
9067,EA_5T8_AG25T99_GPI,SRB,Serbia,2010,0.9288700000000001
9068,EA_5T8_AG25T99_GPI,SRB,Serbia,2011,0.9652700000000001
9069,EA_5T8_AG25T99_GPI,SRB,Serbia,2013,0.93009
9070,EA_1T8_AG25T99_F,MDV,Maldives,2006,35.02406
9071,EA_3T8_AG25T99_F,RUS,Russian Federation,2010,83.45716999999999
9072,EA_7T8_AG25T99_GPI,PHL,Philippines,2010,1.35251
9073,EA_7T8_AG25T99_GPI,PHL,Philippines,2013,1.73285
9074,EA_8_AG25T99_F,PRI,Puerto Rico,2012,0.6795100000000001
9075,EA_2T8_AG25T99_M,KWT,Kuwait,2005,42.233979999999995
9076,EA_2T8_AG25T99_M,KWT,Kuwait,2006,42.927409999999995
9077,EA_2T8_AG25T99_M,KWT,Kuwait,2007,44.75666
9078,EA_2T8_AG25T99_M,KWT,Kuwait,2008,46.58664
9079,EA_2T8_AG25T99_M,KWT,Kuwait,2012,56.26191
9080,EA_2T8_AG25T99_M,KWT,Kuwait,2013,48.093340000000005
9081,EA_2T8_AG25T99_GPI,MLT,Malta,2005,0.86654
9082,EA_2T8_AG25T99_GPI,MLT,Malta,2007,0.86088
9083,EA_2T8_AG25T99_GPI,MLT,Malta,2010,0.86715
9084,EA_2T8_AG25T99_GPI,MLT,Malta,2011,0.8620200000000001
9085,EA_2T8_AG25T99_GPI,MLT,Malta,2012,0.87649
9086,EA_2T8_AG25T99_GPI,MLT,Malta,2013,0.8840100000000001
9087,EA_5T8_AG25T99,KGZ,Kyrgyzstan,2009,17.62265
9088,EA_4T8_AG25T99_M,MNG,Mongolia,2010,30.67613
9089,EA_4T8_AG25T99_M,MYS,Malaysia,2005,5.37081
9090,EA_4T8_AG25T99_M,MYS,Malaysia,2009,16.3132
9091,EA_4T8_AG25T99_M,MYS,Malaysia,2010,17.0313
9092,EA_2T8_AG25T99_GPI,GRC,Greece,2005,0.8545799999999999
9093,EA_2T8_AG25T99_GPI,GRC,Greece,2006,0.82699
9094,EA_2T8_AG25T99_GPI,GRC,Greece,2007,0.86469
9095,EA_2T8_AG25T99_GPI,GRC,Greece,2008,0.86705
9096,EA_2T8_AG25T99_GPI,GRC,Greece,2010,0.8881700000000001
9097,EA_1T8_AG25T99_F,GBR,United Kingdom of Great Britain and Northern Ireland,2009,99.69336
9098,EA_1T8_AG25T99_F,GBR,United Kingdom of Great Britain and Northern Ireland,2010,99.74095
9099,EA_1T8_AG25T99_F,GBR,United Kingdom of Great Britain and Northern Ireland,2011,99.81787
9100,EA_1T8_AG25T99_F,GBR,United Kingdom of Great Britain and Northern Ireland,2012,99.75628
9101,EA_1T8_AG25T99_F,GBR,United Kingdom of Great Britain and Northern Ireland,2013,99.79727
9102,EA_5T8_AG25T99_GPI,ARE,United Arab Emirates,2005,1.6006799999999999
9103,EA_2T8_AG25T99_F,TUR,Turkey,2004,19.99365
9104,EA_2T8_AG25T99_F,TUR,Turkey,2005,20.935029999999998
9105,EA_2T8_AG25T99_F,TUR,Turkey,2006,22.18919
9106,EA_2T8_AG25T99_F,TUR,Turkey,2007,22.85624
9107,EA_2T8_AG25T99_F,TUR,Turkey,2008,26.75263
9108,EA_2T8_AG25T99_F,TUR,Turkey,2009,28.0895
9109,EA_2T8_AG25T99_F,TUR,Turkey,2010,35.83417
